2017-06-21 04:40:42.406826: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
2017-06-21 04:40:42.406882: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
2017-06-21 04:40:42.406891: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
2017-06-21 04:40:42.406897: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
2017-06-21 04:40:42.406903: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
2017-06-21 04:40:42.876163: I tensorflow/core/common_runtime/gpu/gpu_device.cc:887] Found device 0 with properties: 
name: Tesla P100-PCIE-16GB
major: 6 minor: 0 memoryClockRate (GHz) 1.3285
pciBusID 0000:82:00.0
Total memory: 15.89GiB
Free memory: 15.61GiB
2017-06-21 04:40:42.876238: I tensorflow/core/common_runtime/gpu/gpu_device.cc:908] DMA: 0 
Global Iter: 1430900 training acc: 0.25
Global Iter: 1431000 training loss: 1.99185
Global Iter: 1431000 training acc: 0.1875
Global Iter: 1431100 training loss: 1.9192
Global Iter: 1431100 training acc: 0.25
Global Iter: 1431200 training loss: 1.97753
Global Iter: 1431200 training acc: 0.125
Global Iter: 1431300 training loss: 1.97611
Global Iter: 1431300 training acc: 0.1875
Global Iter: 1431400 training loss: 2.0164
Global Iter: 1431400 training acc: 0.03125
Global Iter: 1431500 training loss: 2.02006
Global Iter: 1431500 training acc: 0.1875
Global Iter: 1431600 training loss: 2.01493
Global Iter: 1431600 training acc: 0.1875
Global Iter: 1431700 training loss: 2.01637
Global Iter: 1431700 training acc: 0.1875
Model saved in file: /home/ahmet/workspace/tensorboard/tissue_alexnet_b256_lr0005/model.ckpt-1431723
Number of Patches: 78411
checkpoint found: /home/ahmet/workspace/tensorboard/tissue_alexnet_b256_lr0005/model.ckpt-1431723
Global Iter: 1431800 training loss: 2.05693
Global Iter: 1431800 training acc: 0.03125
Global Iter: 1431900 training loss: 2.07262
Global Iter: 1431900 training acc: 0.21875
Global Iter: 1432000 training loss: 1.93899
Global Iter: 1432000 training acc: 0.125
Global Iter: 1432100 training loss: 1.93139
Global Iter: 1432100 training acc: 0.21875
Global Iter: 1432200 training loss: 2.04878
Global Iter: 1432200 training acc: 0.15625
Global Iter: 1432300 training loss: 2.02488
Global Iter: 1432300 training acc: 0.125
Global Iter: 1432400 training loss: 2.00892
Global Iter: 1432400 training acc: 0.125
Global Iter: 1432500 training loss: 1.944
Global Iter: 1432500 training acc: 0.25
Global Iter: 1432600 training loss: 1.99548
Global Iter: 1432600 training acc: 0.3125
Global Iter: 1432700 training loss: 1.927
Global Iter: 1432700 training acc: 0.34375
Global Iter: 1432800 training loss: 2.0328
Global Iter: 1432800 training acc: 0.1875
Global Iter: 1432900 training loss: 1.97609
Global Iter: 1432900 training acc: 0.125
Global Iter: 1433000 training loss: 2.0974
Global Iter: 1433000 training acc: 0.1875
Global Iter: 1433100 training loss: 1.90205
Global Iter: 1433100 training acc: 0.28125
Global Iter: 1433200 training loss: 1.973352017-06-22 22:01:43.127502: I tensorflow/core/common_runtime/gpu/gpu_device.cc:977] Creating TensorFlow device (/gpu:0) -> (device: 0, name: Tesla P100-PCIE-16GB, pci bus id: 0000:82:00.0)
INFO:tensorflow:Restoring parameters from /home/ahmet/workspace/tensorboard/tissue_alexnet_b256_lr0005/model.ckpt-1436624

Global Iter: 1433200 training acc: 0.15625
Global Iter: 1433300 training loss: 1.94135
Global Iter: 1433300 training acc: 0.09375
Global Iter: 1433400 training loss: 2.16687
Global Iter: 1433400 training acc: 0.09375
Global Iter: 1433500 training loss: 2.07322
Global Iter: 1433500 training acc: 0.0625
Global Iter: 1433600 training loss: 2.00644
Global Iter: 1433600 training acc: 0.09375
Global Iter: 1433700 training loss: 2.02432
Global Iter: 1433700 training acc: 0.09375
Global Iter: 1433800 training loss: 1.94327
Global Iter: 1433800 training acc: 0.3125
Global Iter: 1433900 training loss: 2.06781
Global Iter: 1433900 training acc: 0.15625
Global Iter: 1434000 training loss: 2.10667
Global Iter: 1434000 training acc: 0.15625
Global Iter: 1434100 training loss: 2.00994
Global Iter: 1434100 training acc: 0.21875
Global Iter: 1434200 training loss: 1.99336
Global Iter: 1434200 training acc: 0.125
Global Iter: 1434300 training loss: 2.00865
Global Iter: 1434300 training acc: 0.21875
Global Iter: 1434400 training loss: 1.91322
Global Iter: 1434400 training acc: 0.15625
Global Iter: 1434500 training loss: 2.00899
Global Iter: 1434500 training acc: 0.125
Global Iter: 1434600 training loss: 1.91144
Global Iter: 1434600 training acc: 0.34375
Global Iter: 1434700 training loss: 1.99517
Global Iter: 1434700 training acc: 0.25
Global Iter: 1434800 training loss: 1.96538
Global Iter: 1434800 training acc: 0.25
Global Iter: 1434900 training loss: 1.92531
Global Iter: 1434900 training acc: 0.21875
Global Iter: 1435000 training loss: 1.93588
Global Iter: 1435000 training acc: 0.21875
Global Iter: 1435100 training loss: 1.95829
Global Iter: 1435100 training acc: 0.0625
Global Iter: 1435200 training loss: 1.98415
Global Iter: 1435200 training acc: 0.21875
Global Iter: 1435300 training loss: 1.89883
Global Iter: 1435300 training acc: 0.21875
Global Iter: 1435400 training loss: 1.89668
Global Iter: 1435400 training acc: 0.25
Global Iter: 1435500 training loss: 1.94788
Global Iter: 1435500 training acc: 0.25
Global Iter: 1435600 training loss: 1.97475
Global Iter: 1435600 training acc: 0.1875
Global Iter: 1435700 training loss: 1.91802
Global Iter: 1435700 training acc: 0.25
Global Iter: 1435800 training loss: 1.9795
Global Iter: 1435800 training acc: 0.09375
Global Iter: 1435900 training loss: 2.05509
Global Iter: 1435900 training acc: 0.09375
Global Iter: 1436000 training loss: 2.05663
Global Iter: 1436000 training acc: 0.125
Global Iter: 1436100 training loss: 1.97793
Global Iter: 1436100 training acc: 0.125
Global Iter: 1436200 training loss: 1.93048
Global Iter: 1436200 training acc: 0.1875
Global Iter: 1436300 training loss: 2.04502
Global Iter: 1436300 training acc: 0.1875
Global Iter: 1436400 training loss: 1.98252
Global Iter: 1436400 training acc: 0.15625
Global Iter: 1436500 training loss: 2.14706
Global Iter: 1436500 training acc: 0.15625
Global Iter: 1436600 training loss: 2.05916
Global Iter: 1436600 training acc: 0.21875
Model saved in file: /home/ahmet/workspace/tensorboard/tissue_alexnet_b256_lr0005/model.ckpt-1436624
Number of Patches: 77627
checkpoint found: /home/ahmet/workspace/tensorboard/tissue_alexnet_b256_lr0005/model.ckpt-1436624
Global Iter: 1436700 training loss: 2.07673
Global Iter: 1436700 training acc: 0.25
Global Iter: 1436800 training loss: 2.06778
Global Iter: 1436800 training acc: 0.09375
Global Iter: 1436900 training loss: 1.88465
Global Iter: 1436900 training acc: 0.28125
Global Iter: 1437000 training loss: 1.97338
Global Iter: 1437000 training acc: 0.125
Global Iter: 1437100 training loss: 1.97863
Global Iter: 1437100 training acc: 0.1875
Global Iter: 1437200 training loss: 2.01605
Global Iter: 1437200 training acc: 0.21875
Global Iter: 1437300 training loss: 1.93731
Global Iter: 1437300 training acc: 0.21875
Global Iter: 1437400 training loss: 1.96963
Global Iter: 1437400 training acc: 0.09375
Global Iter: 1437500 training loss: 2.04111
Global Iter: 1437500 training acc: 0.15625
Global Iter: 1437600 training loss: 2.03985
Global Iter: 1437600 training acc: 0.09375
Global Iter: 1437700 training loss: 2017-06-22 22:09:58.896954: I tensorflow/core/common_runtime/gpu/gpu_device.cc:977] Creating TensorFlow device (/gpu:0) -> (device: 0, name: Tesla P100-PCIE-16GB, pci bus id: 0000:82:00.0)
INFO:tensorflow:Restoring parameters from /home/ahmet/workspace/tensorboard/tissue_alexnet_b256_lr0005/model.ckpt-1441476
2.04528
Global Iter: 1437700 training acc: 0.15625
Global Iter: 1437800 training loss: 2.04013
Global Iter: 1437800 training acc: 0.21875
Global Iter: 1437900 training loss: 2.06843
Global Iter: 1437900 training acc: 0.15625
Global Iter: 1438000 training loss: 1.95975
Global Iter: 1438000 training acc: 0.1875
Global Iter: 1438100 training loss: 2.02167
Global Iter: 1438100 training acc: 0.15625
Global Iter: 1438200 training loss: 2.01465
Global Iter: 1438200 training acc: 0.15625
Global Iter: 1438300 training loss: 1.94823
Global Iter: 1438300 training acc: 0.1875
Global Iter: 1438400 training loss: 2.0443
Global Iter: 1438400 training acc: 0.09375
Global Iter: 1438500 training loss: 1.95991
Global Iter: 1438500 training acc: 0.25
Global Iter: 1438600 training loss: 1.9475
Global Iter: 1438600 training acc: 0.15625
Global Iter: 1438700 training loss: 1.95429
Global Iter: 1438700 training acc: 0.09375
Global Iter: 1438800 training loss: 1.99496
Global Iter: 1438800 training acc: 0.25
Global Iter: 1438900 training loss: 1.89878
Global Iter: 1438900 training acc: 0.25
Global Iter: 1439000 training loss: 1.95742
Global Iter: 1439000 training acc: 0.21875
Global Iter: 1439100 training loss: 1.93003
Global Iter: 1439100 training acc: 0.21875
Global Iter: 1439200 training loss: 2.0575
Global Iter: 1439200 training acc: 0.15625
Global Iter: 1439300 training loss: 2.00271
Global Iter: 1439300 training acc: 0.15625
Global Iter: 1439400 training loss: 1.94592
Global Iter: 1439400 training acc: 0.125
Global Iter: 1439500 training loss: 1.98187
Global Iter: 1439500 training acc: 0.125
Global Iter: 1439600 training loss: 1.99588
Global Iter: 1439600 training acc: 0.1875
Global Iter: 1439700 training loss: 2.04029
Global Iter: 1439700 training acc: 0.1875
Global Iter: 1439800 training loss: 1.94386
Global Iter: 1439800 training acc: 0.09375
Global Iter: 1439900 training loss: 2.07561
Global Iter: 1439900 training acc: 0.09375
Global Iter: 1440000 training loss: 2.0414
Global Iter: 1440000 training acc: 0.21875
Global Iter: 1440100 training loss: 1.98539
Global Iter: 1440100 training acc: 0.09375
Global Iter: 1440200 training loss: 2.09475
Global Iter: 1440200 training acc: 0.15625
Global Iter: 1440300 training loss: 2.00663
Global Iter: 1440300 training acc: 0.125
Global Iter: 1440400 training loss: 1.92794
Global Iter: 1440400 training acc: 0.125
Global Iter: 1440500 training loss: 1.9954
Global Iter: 1440500 training acc: 0.125
Global Iter: 1440600 training loss: 1.97102
Global Iter: 1440600 training acc: 0.1875
Global Iter: 1440700 training loss: 1.93397
Global Iter: 1440700 training acc: 0.28125
Global Iter: 1440800 training loss: 1.9598
Global Iter: 1440800 training acc: 0.1875
Global Iter: 1440900 training loss: 1.95396
Global Iter: 1440900 training acc: 0.15625
Global Iter: 1441000 training loss: 2.0938
Global Iter: 1441000 training acc: 0.125
Global Iter: 1441100 training loss: 1.99861
Global Iter: 1441100 training acc: 0.09375
Global Iter: 1441200 training loss: 2.06796
Global Iter: 1441200 training acc: 0.125
Global Iter: 1441300 training loss: 1.92604
Global Iter: 1441300 training acc: 0.34375
Global Iter: 1441400 training loss: 1.87108
Global Iter: 1441400 training acc: 0.34375
Model saved in file: /home/ahmet/workspace/tensorboard/tissue_alexnet_b256_lr0005/model.ckpt-1441476
Number of Patches: 76851
checkpoint found: /home/ahmet/workspace/tensorboard/tissue_alexnet_b256_lr0005/model.ckpt-1441476
Global Iter: 1441500 training loss: 1.93221
Global Iter: 1441500 training acc: 0.1875
Global Iter: 1441600 training loss: 1.95962
Global Iter: 1441600 training acc: 0.09375
Global Iter: 1441700 training loss: 2.17788
Global Iter: 1441700 training acc: 0.125
Global Iter: 1441800 training loss: 2.00788
Global Iter: 1441800 training acc: 0.28125
Global Iter: 1441900 training loss: 1.95226
Global Iter: 1441900 training acc: 0.21875
Global Iter: 1442000 training loss: 1.94458
Global Iter: 1442000 training acc: 0.09375
Global Iter: 1442100 training loss: 2.06517
Global Iter: 1442100 training acc: 0.0625
Global Iter: 1442200 training los2017-06-22 22:18:04.809784: I tensorflow/core/common_runtime/gpu/gpu_device.cc:977] Creating TensorFlow device (/gpu:0) -> (device: 0, name: Tesla P100-PCIE-16GB, pci bus id: 0000:82:00.0)
INFO:tensorflow:Restoring parameters from /home/ahmet/workspace/tensorboard/tissue_alexnet_b256_lr0005/model.ckpt-1446280
s: 2.05936
Global Iter: 1442200 training acc: 0.15625
Global Iter: 1442300 training loss: 1.96463
Global Iter: 1442300 training acc: 0.25
Global Iter: 1442400 training loss: 2.07419
Global Iter: 1442400 training acc: 0.25
Global Iter: 1442500 training loss: 2.015
Global Iter: 1442500 training acc: 0.15625
Global Iter: 1442600 training loss: 1.99858
Global Iter: 1442600 training acc: 0.125
Global Iter: 1442700 training loss: 1.87015
Global Iter: 1442700 training acc: 0.1875
Global Iter: 1442800 training loss: 2.02615
Global Iter: 1442800 training acc: 0.25
Global Iter: 1442900 training loss: 2.02243
Global Iter: 1442900 training acc: 0.15625
Global Iter: 1443000 training loss: 1.98047
Global Iter: 1443000 training acc: 0.3125
Global Iter: 1443100 training loss: 2.07615
Global Iter: 1443100 training acc: 0.125
Global Iter: 1443200 training loss: 1.97771
Global Iter: 1443200 training acc: 0.15625
Global Iter: 1443300 training loss: 1.88105
Global Iter: 1443300 training acc: 0.25
Global Iter: 1443400 training loss: 2.00909
Global Iter: 1443400 training acc: 0.125
Global Iter: 1443500 training loss: 2.07504
Global Iter: 1443500 training acc: 0.125
Global Iter: 1443600 training loss: 1.98624
Global Iter: 1443600 training acc: 0.15625
Global Iter: 1443700 training loss: 1.99105
Global Iter: 1443700 training acc: 0.21875
Global Iter: 1443800 training loss: 2.02402
Global Iter: 1443800 training acc: 0.15625
Global Iter: 1443900 training loss: 2.00166
Global Iter: 1443900 training acc: 0.125
Global Iter: 1444000 training loss: 1.98066
Global Iter: 1444000 training acc: 0.125
Global Iter: 1444100 training loss: 2.01289
Global Iter: 1444100 training acc: 0.1875
Global Iter: 1444200 training loss: 2.03689
Global Iter: 1444200 training acc: 0.1875
Global Iter: 1444300 training loss: 2.01165
Global Iter: 1444300 training acc: 0.125
Global Iter: 1444400 training loss: 1.99088
Global Iter: 1444400 training acc: 0.3125
Global Iter: 1444500 training loss: 1.97968
Global Iter: 1444500 training acc: 0.125
Global Iter: 1444600 training loss: 2.05816
Global Iter: 1444600 training acc: 0.15625
Global Iter: 1444700 training loss: 1.98715
Global Iter: 1444700 training acc: 0.1875
Global Iter: 1444800 training loss: 1.94268
Global Iter: 1444800 training acc: 0.1875
Global Iter: 1444900 training loss: 1.90806
Global Iter: 1444900 training acc: 0.25
Global Iter: 1445000 training loss: 2.00179
Global Iter: 1445000 training acc: 0.21875
Global Iter: 1445100 training loss: 1.98775
Global Iter: 1445100 training acc: 0.09375
Global Iter: 1445200 training loss: 2.0019
Global Iter: 1445200 training acc: 0.21875
Global Iter: 1445300 training loss: 1.88905
Global Iter: 1445300 training acc: 0.25
Global Iter: 1445400 training loss: 2.01619
Global Iter: 1445400 training acc: 0.15625
Global Iter: 1445500 training loss: 2.20822
Global Iter: 1445500 training acc: 0.15625
Global Iter: 1445600 training loss: 2.11931
Global Iter: 1445600 training acc: 0.125
Global Iter: 1445700 training loss: 1.91133
Global Iter: 1445700 training acc: 0.3125
Global Iter: 1445800 training loss: 1.925
Global Iter: 1445800 training acc: 0.25
Global Iter: 1445900 training loss: 1.93313
Global Iter: 1445900 training acc: 0.15625
Global Iter: 1446000 training loss: 2.09105
Global Iter: 1446000 training acc: 0.1875
Global Iter: 1446100 training loss: 1.95506
Global Iter: 1446100 training acc: 0.25
Global Iter: 1446200 training loss: 1.97281
Global Iter: 1446200 training acc: 0.21875
Model saved in file: /home/ahmet/workspace/tensorboard/tissue_alexnet_b256_lr0005/model.ckpt-1446280
Number of Patches: 76083
checkpoint found: /home/ahmet/workspace/tensorboard/tissue_alexnet_b256_lr0005/model.ckpt-1446280
Global Iter: 1446300 training loss: 2.0134
Global Iter: 1446300 training acc: 0.25
Global Iter: 1446400 training loss: 1.99569
Global Iter: 1446400 training acc: 0.25
Global Iter: 1446500 training loss: 1.89812
Global Iter: 1446500 training acc: 0.28125
Global Iter: 1446600 training loss: 2.0302
Global Iter: 1446600 training acc: 0.1875
Global Iter: 1446700 training loss: 2.03571
Global Iter2017-06-22 22:26:10.728947: I tensorflow/core/common_runtime/gpu/gpu_device.cc:977] Creating TensorFlow device (/gpu:0) -> (device: 0, name: Tesla P100-PCIE-16GB, pci bus id: 0000:82:00.0)
INFO:tensorflow:Restoring parameters from /home/ahmet/workspace/tensorboard/tissue_alexnet_b256_lr0005/model.ckpt-1451036
: 1446700 training acc: 0.1875
Global Iter: 1446800 training loss: 1.95237
Global Iter: 1446800 training acc: 0.15625
Global Iter: 1446900 training loss: 2.02387
Global Iter: 1446900 training acc: 0.15625
Global Iter: 1447000 training loss: 2.17741
Global Iter: 1447000 training acc: 0.09375
Global Iter: 1447100 training loss: 1.99558
Global Iter: 1447100 training acc: 0.15625
Global Iter: 1447200 training loss: 1.97692
Global Iter: 1447200 training acc: 0.125
Global Iter: 1447300 training loss: 1.90764
Global Iter: 1447300 training acc: 0.21875
Global Iter: 1447400 training loss: 2.01822
Global Iter: 1447400 training acc: 0.0625
Global Iter: 1447500 training loss: 1.91507
Global Iter: 1447500 training acc: 0.1875
Global Iter: 1447600 training loss: 2.06357
Global Iter: 1447600 training acc: 0.0625
Global Iter: 1447700 training loss: 1.97123
Global Iter: 1447700 training acc: 0.0625
Global Iter: 1447800 training loss: 1.92147
Global Iter: 1447800 training acc: 0.21875
Global Iter: 1447900 training loss: 1.94196
Global Iter: 1447900 training acc: 0.15625
Global Iter: 1448000 training loss: 1.97166
Global Iter: 1448000 training acc: 0.34375
Global Iter: 1448100 training loss: 1.94313
Global Iter: 1448100 training acc: 0.21875
Global Iter: 1448200 training loss: 1.95673
Global Iter: 1448200 training acc: 0.15625
Global Iter: 1448300 training loss: 2.01279
Global Iter: 1448300 training acc: 0.15625
Global Iter: 1448400 training loss: 2.04423
Global Iter: 1448400 training acc: 0.1875
Global Iter: 1448500 training loss: 1.93079
Global Iter: 1448500 training acc: 0.09375
Global Iter: 1448600 training loss: 1.98473
Global Iter: 1448600 training acc: 0.3125
Global Iter: 1448700 training loss: 2.03581
Global Iter: 1448700 training acc: 0.21875
Global Iter: 1448800 training loss: 1.99622
Global Iter: 1448800 training acc: 0.15625
Global Iter: 1448900 training loss: 2.02812
Global Iter: 1448900 training acc: 0.21875
Global Iter: 1449000 training loss: 1.90896
Global Iter: 1449000 training acc: 0.15625
Global Iter: 1449100 training loss: 1.89537
Global Iter: 1449100 training acc: 0.25
Global Iter: 1449200 training loss: 1.9193
